class_num,file_name,width,height,imgfile,drug_N,drug_S,back_color,drug_dir,light_color,camera_la,camera_lo,size,item_seq,leng_long,leng_short,thick,id,dl_idx,dl_mapping_code,dl_name,dl_name_en,img_key,dl_material,dl_material_en,dl_custom_shape,dl_company,dl_company_en,di_company_mf,di_company_mf_en,di_item_permit_date,di_class_no,di_etc_otc_code,di_edi_code,chart,drug_shape,print_front,print_back,color_class1,color_class2,line_front,line_back,img_regist_ts,form_code_name,mark_code_front_anal,mark_code_back_anal,mark_code_front_img,mark_code_back_img,mark_code_front,mark_code_back,change_date
471,K-040622_0_0_0_0_60_000_200.png,976,1280,K-040622_0_0_0_0_60_000_200.png,K-040622,정상알약,검은색 배경,앞면,전구색,60,0,200,201606254,9.4,9.4,4.8,1,40621,K-040622,마이렙틱엔장용정 180mg,My-Reptic N Enteric Coated Tab.,http://connectdi.com/design/img/drug/152734921040100018.jpg,미코페놀레이트나트륨,,장용정제,(주)종근당,Chong Kun Dang Pharmaceutical,,,20161024,[01420]자격요법제(비특이성면역억제제를 포함),전문의약품,643307600,녹색의 원형 필름코팅정,원형,180,,연두,,,,20180518,장용성필름코팅정,,,,,,,20201215
65,K-040623_0_0_0_0_60_000_200.png,976,1280,K-040623_0_0_0_0_60_000_200.png,K-040623,정상알약,검은색 배경,앞면,전구색,60,0,200,201606255,16.5,8.4,5.8,1,40622,K-040623,마이렙틱엔장용정 360mg,My-Reptic N Enteric Coated Tab.,http://connectdi.com/design/img/drug/152734921040100012.jpg,미코페놀레이트나트륨,,장용정제,(주)종근당,Chong Kun Dang Pharmaceutical,,,20161024,[01420]자격요법제(비특이성면역억제제를 포함),전문의약품,643307610,연한 오렌지~적색의 타원형 필름코팅정,타원형,360,,분홍,,,,20180518,장용성필름코팅정,,,,,,,20201215
99,K-040639_0_0_0_0_60_000_200.png,976,1280,K-040639_0_0_0_0_60_000_200.png,K-040639,정상알약,검은색 배경,앞면,전구색,60,0,200,201606307,14.07,6.87,5.35,1,40638,K-040639,트윈콤비정 40/5mg,Twyncombi Tab. 40/5mg,http://connectdi.com/design/img/drug/148007764007400007.jpg,텔미사르탄|암로디핀베실산염,Amlodipine Besylate| Telmisartan　,"정제, 저작정",대원제약(주),Daewon Pharmaceutical,,,20161027,[02140]혈압강하제,전문의약품,671806370,흰색 내지 미황색과 연한 파란색의 양면이 볼록한 타원형 이중정,타원형,A01,,하양,파랑,,,20161124,다층정,,,,,,,20200914
82,K-040671_0_0_0_0_60_000_200.png,976,1280,K-040671_0_0_0_0_60_000_200.png,K-040671,정상알약,검은색 배경,앞면,전구색,60,0,200,201606391,16.5,8.15,6.19,1,40670,K-040671,테잘바이정 80/5mg,Tesarbi Tab. 80/5mg,http://connectdi.com/design/img/drug/148682304213600159.jpg,텔미사르탄|암로디핀베실산염,Amlodipine Besylate| Telmisartan　,"정제, 저작정",(주)휴온스,Huons,,,20161031,[02140]혈압강하제,전문의약품,670607550,흰색의 타원형 정제,타원형,TTΛ3,,하양,,,,20170210,나정,,,,,,,20201210
852,K-040709_0_0_0_0_60_000_200.png,976,1280,K-040709_0_0_0_0_60_000_200.png,K-040709,정상알약,검은색 배경,앞면,전구색,60,0,200,201606577,9.1,9.1,4.8,1,40708,K-040709,대화산화마그네슘정,Daehwa Magnesium Oxide Tab.,http://connectdi.com/design/img/drug/1NS5ZX4TpZH.jpg,산화마그네슘,Magnesium Oxide,"정제, 저작정",대화제약(주),Dhpharm,미래제약(주),Mirae Pharm Korea,20161110,[02340]제산제,일반의약품,645604820,흰색의 원형 필름코팅정,원형,MΛ,마크,하양,,,,20161223,필름코팅정,,"dHP,d-P,d P,dP",,http://connectdi.com/design/img/drug/147938640332900184.jpg,,,20190924
190,K-040996_0_0_0_0_60_000_200.png,976,1280,K-040996_0_0_0_0_60_000_200.png,K-040996,정상알약,검은색 배경,앞면,전구색,60,0,200,201700244,14.19,6.96,5.28,1,40995,K-040996,테잘바이정 40/5mg,Tesalbi Tab. 40/5mg,http://connectdi.com/design/img/drug/149085618332800077.jpg,텔미사르탄|암로디핀베실산염,Amlodipine Besylate| Telmisartan　,"정제, 저작정",(주)휴온스,Huons,,,20170111,[02140]혈압강하제,전문의약품,670607580,흰색의 타원형 정제,타원형,TTΛ1,,하양,,,,20170328,나정,,,,,,,20191209
628,K-040998_0_0_0_0_60_000_200.png,976,1280,K-040998_0_0_0_0_60_000_200.png,K-040998,정상알약,검은색 배경,앞면,전구색,60,0,200,201700254,19.16,7.66,6.2,1,40997,K-040998,아니스펜8시간이알서방정(아세트아미노펜),Anisphen 8 hours ER Tab.,http://connectdi.com/design/img/drug/148802168111300173.jpg,아세트아미노펜,Acetaminophen,서방형정제,콜마파마(주),Kolmar Pharma,,,20170111,[01140]해열.진통.소염제,일반의약품,698003380,흰색의 장방형 필름코팅정,장방형,BPΛΛ,,하양,,,,20170221,서방성필름코팅정,,,,,,,20180614
848,K-041149_0_0_0_0_60_000_200.png,976,1280,K-041149_0_0_0_0_60_000_200.png,K-041149,정상알약,검은색 배경,앞면,전구색,60,0,200,201700802,23.3,7.1,7.5,1,41148,K-041149,람노스캡슐500mg/병,Ramnos Cap. 500mg,http://connectdi.com/design/img/drug/149875082827600115.jpg,락토바실루스카제이변종람노수스의동결건조배양물,Freeze-Dried Lactobacillus casei var. Rhamnosus Culture,경질캡슐제,한화제약(주),Hanwha Pharma,,,20170214,[02370]정장제,일반의약품,651602230,"크림색 가루가 들어있는 상-흰색, 하-담청색의 불투명 경질 캡슐제",장방형,Hanwha LCR5,,하양,파랑,,,20170627,"경질캡슐제, 산제",,,,,,,
4,K-041153_0_0_0_0_60_000_200.png,976,1280,K-041153_0_0_0_0_60_000_200.png,K-041153,정상알약,검은색 배경,앞면,전구색,60,0,200,201700814,18.67,9.13,5.66,1,41152,K-041153,도베인정 500mg,Dobein Tab. 500mg,http://connectdi.com/design/img/drug/149581320241300146.jpg,도베실산칼슘수화물,Dobesilate Calcium Hydrate,"정제, 저작정",(주)한국팜비오,Pharmbio,,,20170215,[02190]기타의 순환계용약,전문의약품,659901250,흰색의 장방형 정제,타원형,P분할선B,500,하양,,-,,20170524,나정,,,,,,,20180214
620,K-041267_0_0_0_0_60_000_200.png,976,1280,K-041267_0_0_0_0_60_000_200.png,K-041267,정상알약,검은색 배경,앞면,전구색,60,0,200,201701158,9.3,9,4.3,1,41266,K-041267,에페젠정 100mg/병,Ephegen Tab.,http://connectdi.com/design/img/drug/1NlqFJEgBT4.jpg,에페드린염산염|카페인무수물|아세트아미노펜,Acetaminophen| Caffeine Anhydrous| Ephedrine Hydrochloride,"정제, 저작정",(주)휴온스메디케어,Huons Medicare,(주)휴온스,Huons,20170306,[01140]해열.진통.소염제,일반의약품,670401640,연한 파랑색의 삼각형 정제,삼각형,EAC,분할선,파랑,,,-,20170331,나정,,,,,,,
759,K-041290_0_0_0_0_60_000_200.png,976,1280,K-041290_0_0_0_0_60_000_200.png,K-041290,정상알약,검은색 배경,앞면,전구색,60,0,200,201701248,13,7,5.1,1,41289,K-041290,나프록소정(나프록센나트륨),Naproxo Tab.,http://connectdi.com/design/img/drug/154817162448300012.jpg,나프록센나트륨,Naproxen Sodium,"정제, 저작정",오스템파마주식회사,Osstem Pharma,에이치엘비제약(주),HLB Pharma,20170313,[01140]해열.진통.소염제,일반의약품,53500020,흰색의 장방형 필름코팅정제,장방형,NAP,275,하양,,,,20180111,필름코팅정,,,,,,,20200903
220,K-041293_0_0_0_0_60_000_200.png,976,1280,K-041293_0_0_0_0_60_000_200.png,K-041293,정상알약,검은색 배경,앞면,전구색,60,0,200,201701269,13.54,5.3,2.86,1,41292,K-041293,부로멜장용정(브로멜라인),Buromel Enteric Coated Tab.,http://connectdi.com/design/img/drug/150902426005000047.jpg,브로멜라인,Bromelain,장용정제,(주)바이넥스,Binex,영풍제약(주),Young Poong Pharmaceutical,20170314,[03950]효소제제,일반의약품,643104290,살구색 타원형의 장용성 필름코팅정,장방형,마크,,분홍,,,,20171023,장용성필름코팅정,,,,,,,20170804
132,K-041432_0_0_0_0_60_000_200.png,976,1280,K-041432_0_0_0_0_60_000_200.png,K-041432,정상알약,검은색 배경,앞면,전구색,60,0,200,201701574,16.7,6.91,6.91,1,41431,K-041432,라본디캡슐,RaboneD Cap.,http://connectdi.com/design/img/drug/152795402126800083.jpg,라록시펜염산염|콜레칼시페롤농축분말,Cholecalciferol Concentrated Powder| Raloxifene Hydrochloride,경질캡슐제,한미약품(주),Hanmi Pharm,,,20170331,[03990]따로 분류되지 않는 대사성 의약품,전문의약품,643507730,"흰색의 원형 필름코팅정제 2정 및 연한 파란색의 원형 필름코팅정제 1정을 함유하는 상,하부 연한 노란색의 불투명한 경질캡슐제",장방형,Hanmi R/D3,,노랑,노랑,,,20170517,"경질캡슐제, 정제",,,,,,,20180806
465,K-041657_0_0_0_0_60_000_200.png,976,1280,K-041657_0_0_0_0_60_000_200.png,K-041657,정상알약,검은색 배경,앞면,전구색,60,0,200,201702347,10.2,10.2,5.1,1,41656,K-041657,베시보정(베시포비르디피복실말레산염),Besivo Tab.,http://connectdi.com/design/img/drug/1Mcb1OgUCpE.jpg,베시포비르디피복실말레산염,Besifovir Dipivoxil Maleate,"정제, 저작정",일동제약(주),Ildong Pharmaceutical,,,20170515,[03910]간장질환용제,전문의약품,642905810,흰색의 원형 정제,원형,IDV,,하양,,,,20170714,나정,,,,,,,20210810
386,K-041666_0_0_0_0_60_000_200.png,976,1280,K-041666_0_0_0_0_60_000_200.png,K-041666,정상알약,검은색 배경,앞면,전구색,60,0,200,201702372,12.63,7.08,4.6,1,41665,K-041666,디맥정7000IU/PTP,D-Mac Tab. 7000IU,http://connectdi.com/design/img/drug/149693640276400114.jpg,농축콜레칼시페롤과립,Cholecalciferol Concentrated Gr.,"정제, 저작정",(주)다림바이오텍,Dalimbiotech Company,,,20170515,[03110]비타민 A 및 D제,전문의약품,664602170,밝은 황백색의 타원형 필름코팅정제,타원형,마크분할선D,7000,노랑,,-,,20170601,필름코팅정,D,,http://connectdi.com/design/img/drug/147938640332900091.jpg,,,,20210617
221,K-041667_0_0_0_0_60_000_200.png,976,1280,K-041667_0_0_0_0_60_000_200.png,K-041667,정상알약,검은색 배경,앞면,전구색,60,0,200,201702373,15.3,7.96,5.35,1,41666,K-041667,디맥정30000IU/PTP,D-Mac Tab. 30000IU,http://connectdi.com/design/img/drug/149693640276400108.jpg,농축콜레칼시페롤과립,Cholecalciferol Concentrated Gr.,"정제, 저작정",(주)다림바이오텍,Dalimbiotech Company,,,20170515,[03110]비타민 A 및 D제,전문의약품,664602180,녹색의 타원형 필름코팅정제,타원형,마크분할선D,30000,연두,,-,,20170601,필름코팅정,D,,http://connectdi.com/design/img/drug/147938640332900091.jpg,,,,20210617
496,K-041691_0_0_0_0_60_000_200.png,976,1280,K-041691_0_0_0_0_60_000_200.png,K-041691,정상알약,검은색 배경,앞면,전구색,60,0,200,201702409,7.62,7.62,3.41,1,41690,K-041691,투게논정 10/16mg,Togenon Tab. 10/16mg,http://connectdi.com/design/img/drug/149875082827600061.jpg,로수바스타틴칼슘|칸데사르탄실렉세틸,Candesartan Cilexetil| Rosuvastatin Calcium,"정제, 저작정",동아에스티(주),Dong-A St,알보젠코리아(주),Alvogen Korea,20170516,[02190]기타의 순환계용약,전문의약품,642507420,노란색의 원형 필름코팅정,원형,TN,1016,주황,,,,20170622,필름코팅정,,,,,,,20201224
570,K-041692_0_0_0_0_60_000_200.png,976,1280,K-041692_0_0_0_0_60_000_200.png,K-041692,정상알약,검은색 배경,앞면,전구색,60,0,200,201702410,7.65,7.65,3.54,1,41691,K-041692,투게논정 10/8mg,Togenon Tab. 10/8mg,http://connectdi.com/design/img/drug/149875082827600067.jpg,로수바스타틴칼슘|칸데사르탄실렉세틸,Candesartan Cilexetil| Rosuvastatin Calcium,"정제, 저작정",동아에스티(주),Dong-A St,알보젠코리아(주),Alvogen Korea,20170516,[02190]기타의 순환계용약,전문의약품,642507410,분홍색의 원형 필름코팅정,원형,TN,108,분홍,,,,20170622,필름코팅정,,,,,,,20201224
996,K-041917_0_0_0_0_60_000_200.png,976,1280,K-041917_0_0_0_0_60_000_200.png,K-041917,정상알약,검은색 배경,앞면,전구색,60,0,200,201704831,12.5,7,4.3,1,41916,K-041917,진코신정 80mg,Ginkosin Tab. 80mg,http://connectdi.com/design/img/drug/150350284927300055.jpg,은행엽건조엑스,Ginkgo Leaf Ext.,"정제, 저작정",제일약품(주),Jeil Pharmaceutical,(주)한국파마,Korea Pharma,20170627,[02190]기타의 순환계용약,일반의약품,645405030,녹색의 장방형 필름코팅정제,장방형,JI,G분할선80,연두,,,-,20170822,필름코팅정,,,,,,,20200723
923,K-041918_0_0_0_0_60_000_200.png,976,1280,K-041918_0_0_0_0_60_000_200.png,K-041918,정상알약,검은색 배경,앞면,전구색,60,0,200,201704832,12.5,7,3.8,1,41917,K-041918,진코신정 40mg,Ginkosin Tab. 40mg,http://connectdi.com/design/img/drug/150350284927300049.jpg,은행엽건조엑스,Ginkgo Leaf Ext.,"정제, 저작정",제일약품(주),Jeil Pharmaceutical,(주)한국파마,Korea Pharma,20170627,[02190]기타의 순환계용약,일반의약품,645405010,연녹색의 장방형 필름코팅 정제,장방형,JI,G40,연두,,,,20170822,필름코팅정,,,,,,,20200723
299,K-041947_0_0_0_0_60_000_200.png,976,1280,K-041947_0_0_0_0_60_000_200.png,K-041947,정상알약,검은색 배경,앞면,전구색,60,0,200,201705042,15.57,7.87,5.68,1,41946,K-041947,아모잘탄플러스정 5/100/25mg,Amosartan Plus Tab. 5/100/25mg,http://connectdi.com/design/img/drug/153880970874200075.jpg,암로디핀캄실산염|클로르탈리돈|로사르탄칼륨,Amlodipine Camsylate| Chlorthalidone| Losartan potassium,"정제, 저작정",한미약품(주),Hanmi Pharm,,,20170629,[02140]혈압강하제,전문의약품,643507780,노란색의 타원형 필름코팅정제,타원형,AM-P5-100-25,,노랑,,,,20170828,필름코팅정,,,,,,,20200312
154,K-041948_0_0_0_0_60_000_200.png,976,1280,K-041948_0_0_0_0_60_000_200.png,K-041948,정상알약,검은색 배경,앞면,전구색,60,0,200,201705043,15.6,7.9,5.7,1,41947,K-041948,아모잘탄플러스정 5/100/12.5mg,Amosartan Plus Tab. 5/100/12.5mg,http://connectdi.com/design/img/drug/153943915618600025.jpg,암로디핀캄실산염|클로르탈리돈|로사르탄칼륨,Amlodipine Camsylate| Chlorthalidone| Losartan potassium,"정제, 저작정",한미약품(주),Hanmi Pharm,,,20170629,[02140]혈압강하제,전문의약품,643507790,분홍색의 타원형 필름코팅정제,타원형,AM-P5-100-12.5,분할선,분홍,,,-,20181005,필름코팅정,,,,,,,20200312
83,K-041949_0_0_0_0_60_000_200.png,976,1280,K-041949_0_0_0_0_60_000_200.png,K-041949,정상알약,검은색 배경,앞면,전구색,60,0,200,201705044,13.3,6.7,4.9,1,41948,K-041949,아모잘탄플러스정 5/50/12.5mg,Amosartan Plus Tab. 5/50/12.5mg,http://connectdi.com/design/img/drug/153943915618600019.jpg,암로디핀캄실산염|클로르탈리돈|로사르탄칼륨,Amlodipine Camsylate| Chlorthalidone| Losartan potassium,"정제, 저작정",한미약품(주),Hanmi Pharm,,,20170629,[02140]혈압강하제,전문의약품,643507800,흰색의 타원형 필름코팅정제,타원형,AM-P5-50-12.5,분할선,하양,,,-,20181005,필름코팅정,,,,,,,20200312
984,K-041997_0_0_0_0_60_000_200.png,976,1280,K-041997_0_0_0_0_60_000_200.png,K-041997,정상알약,검은색 배경,앞면,전구색,60,0,200,201705467,12.73,6.77,4.41,1,41996,K-041997,진코발정 80mg,Ginkgobal Tab. 80mg,http://connectdi.com/design/img/drug/150609481508100066.jpg,은행엽건조엑스,Ginkgo Leaf Ext.,"정제, 저작정",(주)휴온스,Huons,,Korea Pharma,20170707,[02190]기타의 순환계용약,일반의약품,670607740,녹색의 장방형 필름코팅정제,장방형,GK분할선80,HS,연두,,-,,20170918,필름코팅정,,,,,,,20200723
950,K-041998_0_0_0_0_60_000_200.png,976,1280,K-041998_0_0_0_0_60_000_200.png,K-041998,정상알약,검은색 배경,앞면,전구색,60,0,200,201705468,12.77,6.81,3.94,1,41997,K-041998,진코발정 40mg,Ginkgobal Tab. 40mg,http://connectdi.com/design/img/drug/150609481508100072.jpg,은행엽건조엑스,Ginkgo Leaf Ext.,"정제, 저작정",(주)휴온스,Huons,,Korea Pharma,20170707,[02190]기타의 순환계용약,일반의약품,670607730,연녹색의 장방형 필름코팅 정제,장방형,GK분할선40,HS,연두,,-,,20170918,필름코팅정,,,,,,,20200723
507,K-042014_0_0_0_0_60_000_200.png,976,1280,K-042014_0_0_0_0_60_000_200.png,K-042014,정상알약,검은색 배경,앞면,전구색,60,0,200,201705498,9,5.5,3,1,42013,K-042014,유턴정 16mg,U-turn Tab. 16mg,http://connectdi.com/design/img/drug/150298445842700024.jpg,베타히스틴염산염,Betahistine Hydrochloride,"정제, 저작정",명인제약(주),Myung In Pharm,,,20170710,[01160]진훈제,전문의약품,651904570,흰색의 타원형 정제,타원형,B분할선S,MI,하양,,-,,20170802,나정,,,,,,,
93,K-042041_0_0_0_0_60_000_200.png,976,1280,K-042041_0_0_0_0_60_000_200.png,K-042041,정상알약,검은색 배경,앞면,전구색,60,0,200,201705685,13.65,6.24,4.72,1,42040,K-042041,아모잘탄큐정5/50/10밀리그램,AmosartanQ Tab. 5/50/10mg,http://connectdi.com/design/img/drug/150669962846300109.jpg,암로디핀캄실산염|로수바스타틴칼슘|로사르탄칼륨,Amlodipine Camsylate| Losartan potassium| Rosuvastatin Calcium,"정제, 저작정",한미약품(주),Hanmi Pharm,,,20170714,[02190]기타의 순환계용약,전문의약품,643507850,흰색의 타원형 필름코팅정제,타원형,AQ2,,하양,,,,20170925,필름코팅정,,,,,,,20200629
442,K-042044_0_0_0_0_60_000_200.png,976,1280,K-042044_0_0_0_0_60_000_200.png,K-042044,정상알약,검은색 배경,앞면,전구색,60,0,200,201705688,11.86,5.43,4.12,1,42043,K-042044,아모잘탄큐정 5/50/5mg,AmosartanQ Tab. 5/50/5mg,http://connectdi.com/design/img/drug/152345165220400027.jpg,암로디핀캄실산염|로수바스타틴칼슘|로사르탄칼륨,Amlodipine Camsylate| Losartan potassium| Rosuvastatin Calcium,"정제, 저작정",한미약품(주),Hanmi Pharm,,,20170714,[02190]기타의 순환계용약,전문의약품,643507830,밝은 노란색의 타원형 필름코팅정제,타원형,AQ1,,노랑,,,,20170925,필름코팅정,,,,,,,20200629
325,K-042045_0_0_0_0_60_000_200.png,976,1280,K-042045_0_0_0_0_60_000_200.png,K-042045,정상알약,검은색 배경,앞면,전구색,60,0,200,201705689,13.58,6.22,4.78,1,42044,K-042045,아모잘탄큐정 5/50/20mg,AmosartanQ Tab. 5/50/20mg,http://connectdi.com/design/img/drug/152345165220400021.jpg,암로디핀캄실산염|로수바스타틴칼슘|로사르탄칼륨,Amlodipine Camsylate| Losartan potassium| Rosuvastatin Calcium,"정제, 저작정",한미약품(주),Hanmi Pharm,,,20170714,[02190]기타의 순환계용약,전문의약품,643507840,노란색의 타원형 필름코팅정제,타원형,AQ3,,노랑,,,,20170925,필름코팅정,,,,,,,20200629
153,K-042118_0_0_0_0_60_000_200.png,976,1280,K-042118_0_0_0_0_60_000_200.png,K-042118,정상알약,검은색 배경,앞면,전구색,60,0,200,201706182,16.6,8,5.6,1,42117,K-042118,투탑스플러스정 80/5/12.5mg,Twotops Plus Tab. 80/5/12.5mg,http://connectdi.com/design/img/drug/151646286800100014.jpg,텔미사르탄|암로디핀베실산염|히드로클로로티아지드,Hydrochlorothiazide| Telmisartan| Amlodipine Besylate,"정제, 저작정",일동제약(주),Ildong Pharmaceutical,,,20170725,[02140]혈압강하제,전문의약품,642905830,흰색의 타원형 이층정,타원형,ID H2,,하양,,,,20170829,다층정,,,,,,,20190225
348,K-042119_0_0_0_0_60_000_200.png,976,1280,K-042119_0_0_0_0_60_000_200.png,K-042119,정상알약,검은색 배경,앞면,전구색,60,0,200,201706183,14,6.8,4.6,1,42118,K-042119,투탑스플러스정 40/5/12.5mg,Twotops Plus Tab. 80/10/12.5mg,http://connectdi.com/design/img/drug/151646286800100026.jpg,텔미사르탄|암로디핀베실산염|히드로클로로티아지드,Hydrochlorothiazide| Telmisartan| Amlodipine Besylate,"정제, 저작정",일동제약(주),Ildong Pharmaceutical,,,20170725,[02140]혈압강하제,전문의약품,642905850,흰색의 타원형 이층정,타원형,ID H5,,하양,,,,20170829,다층정,,,,,,,20190225
407,K-042120_0_0_0_0_60_000_200.png,976,1280,K-042120_0_0_0_0_60_000_200.png,K-042120,정상알약,검은색 배경,앞면,전구색,60,0,200,201706184,18.7,8.9,5.6,1,42119,K-042120,투탑스플러스정 80/10/12.5mg,Twotops Plus Tab. 80/10/12.5mg,http://connectdi.com/design/img/drug/151646286800100020.jpg,텔미사르탄|암로디핀베실산염|히드로클로로티아지드,Hydrochlorothiazide| Telmisartan| Amlodipine Besylate,"정제, 저작정",일동제약(주),Ildong Pharmaceutical,,,20170725,[02140]혈압강하제,전문의약품,642905840,흰색의 타원형 이층정,타원형,ID H3,,하양,,,,20170829,다층정,,,,,,,20190704
626,K-042202_0_0_0_0_60_000_200.png,976,1280,K-042202_0_0_0_0_60_000_200.png,K-042202,정상알약,검은색 배경,앞면,전구색,60,0,200,201706447,16.4,8.99,6.8,1,42201,K-042202,칼디쓰리정,Cal-D 3 Tab.,http://connectdi.com/design/img/drug/151032841143200057.jpg,시트르산칼슘수화물|농축콜레칼시페롤,Calcium Citrate Hydrate| Cholecalciferol Concentrated (Powdered),"정제, 저작정",(주)아이월드제약,I-World Pharm,,,20170804,[03210]칼슘제,일반의약품,669604860,흰색의 타원형 필름코팅정제,타원형,IWP,I CD3,하양,,,,20171107,필름코팅정,,,,,,,
35,K-042226_0_0_0_0_60_000_200.png,976,1280,K-042226_0_0_0_0_60_000_200.png,K-042226,정상알약,검은색 배경,앞면,전구색,60,0,200,201706559,14.73,9.08,4.54,1,42225,K-042226,테노리드정(테노포비르디소프록실),Tenolid Tab.,http://connectdi.com/design/img/drug/150852483214500001.jpg,테노포비르디소프록실,Tenofovir Disoproxil,"정제, 저작정",삼진제약(주),Samjinpharm,보령제약(주),Boryung,20170811,[06290]기타의 화학요법제,전문의약품,647804560,연한 파란색의 아몬드 모양의 필름코팅정,기타,SJ,T,파랑,,,,20171016,필름코팅정,,,,,,,20180212
89,K-042262_0_0_0_0_60_000_200.png,976,1280,K-042262_0_0_0_0_60_000_200.png,K-042262,정상알약,검은색 배경,앞면,전구색,60,0,200,201706645,10.57,5.74,3.81,1,42261,K-042262,씬지록신정 125mcg,Synthyroxine Tab. 125μg,http://connectdi.com/design/img/drug/150609022635200085.jpg,레보티록신나트륨수화물,Levothyroxine Sodium Hydrate,"정제, 저작정",(주)다림바이오텍,Dalimbiotech Company,,,20170817,"[02430]갑상선, 부갑상선호르몬제",전문의약품,664602230,청색의 타원형 정제,타원형,마크분할선S,125,파랑,,-,,20170918,나정,D,,http://connectdi.com/design/img/drug/147938640332900091.jpg,,,,20210422
417,K-042269_0_0_0_0_60_000_200.png,976,1280,K-042269_0_0_0_0_60_000_200.png,K-042269,정상알약,검은색 배경,앞면,전구색,60,0,200,201706671,10.6,5.73,3.8,1,42268,K-042269,씬지록신정 25mcg,Synthyroxine Tab. 25μg,http://connectdi.com/design/img/drug/150609481508100006.jpg,레보티록신나트륨수화물,Levothyroxine Sodium Hydrate,"정제, 저작정",(주)다림바이오텍,Dalimbiotech Company,,,20170821,"[02430]갑상선, 부갑상선호르몬제",전문의약품,664602240,분홍색의 타원형 정제,타원형,마크분할선S,25,분홍,,-,,20170918,나정,D,,http://connectdi.com/design/img/drug/147938640332900091.jpg,,,,20210422
167,K-042340_0_0_0_0_60_000_200.png,976,1280,K-042340_0_0_0_0_60_000_200.png,K-042340,정상알약,검은색 배경,앞면,전구색,60,0,200,201706861,10.59,5.72,3.8,1,42339,K-042340,씬지록신정 88mcg,Synthyroxine Tab. 88μg,http://connectdi.com/design/img/drug/150609022635200091.jpg,레보티록신나트륨수화물,Levothyroxine Sodium Hydrate,"정제, 저작정",(주)다림바이오텍,Dalimbiotech Company,,,20170829,"[02430]갑상선, 부갑상선호르몬제",전문의약품,664602250,주황색의 타원형 정제,타원형,마크분할선S,88,분홍,,-,,20170918,나정,D,,http://connectdi.com/design/img/drug/147938640332900091.jpg,,,,20210422
912,K-042616_0_0_0_0_60_000_200.png,976,1280,K-042616_0_0_0_0_60_000_200.png,K-042616,정상알약,검은색 배경,앞면,전구색,60,0,200,201707587,12.7,6.8,4.2,1,42615,K-042616,휴맥톤정 80mg,Humacton Tab. 80mg,http://connectdi.com/design/img/drug/151456099314400097.jpg,은행엽엑스,Ginkgo Leaf Ext.,"정제, 저작정",(주)휴온스메디케어,Huons Medicare,(주)한국파마,Korea Pharma,20171025,[02190]기타의 순환계용약,일반의약품,670401820,녹색의 장방형 필름코팅정제,장방형,HNZ,G분할선80,연두,,,-,20171228,필름코팅정,,,,,,,20200928
872,K-042785_0_0_0_0_60_000_200.png,976,1280,K-042785_0_0_0_0_60_000_200.png,K-042785,정상알약,검은색 배경,앞면,전구색,60,0,200,201708087,14.4,7.2,5.1,1,42784,K-042785,키로민정 80mg,Kiromin Tab. 80mg,http://connectdi.com/design/img/drug/152276810905100049.jpg,은행엽건조엑스,Ginkgo Leaf Ext.,"정제, 저작정",콜마파마(주),Kolmar Pharma,,,20171127,[02190]기타의 순환계용약,일반의약품,698003590,녹색의 장방형 필름코팅정,장방형,KMP,G분할선80,연두,,,-,20180328,필름코팅정,,,,,,,20200723
284,K-042835_0_0_0_0_60_000_200.png,976,1280,K-042835_0_0_0_0_60_000_200.png,K-042835,정상알약,검은색 배경,앞면,전구색,60,0,200,201708219,19.1,6.63,6.91,1,42834,K-042835,슈퍼피린캡슐 75/75mg,Superpirin Cap. 75/75mg,http://connectdi.com/design/img/drug/151499405691800128.jpg,아스피린|클로피도그렐황산염,Aspirin| Clopidogrel Bisulfate,장용캡슐제,명인제약(주),Myung In Pharm,,,20171204,[02180]동맥경화용제,전문의약품,651904620,흰색 내지 연한 노란색의 과립 및 장용코팅된 펠렛을 함유하는 상·하부 주황색의 경질캡슐.,장방형,Super 75--------  마크,,주황,주황,,,20171215,"경질캡슐제, 서방성장용성펠렛","마름모,꽃잎,원",,http://connectdi.com/design/img/drug/147938661567700076.jpg,,,,20181005
946,K-043250_0_0_0_0_60_000_200.png,976,1280,K-043250_0_0_0_0_60_000_200.png,K-043250,정상알약,검은색 배경,앞면,전구색,60,0,200,201800600,12.7,6.8,3.9,1,43249,K-043250,징코엠정 40mg,Ginko-M Tab. 40mg,http://connectdi.com/design/img/drug/152795402126800143.jpg,은행엽엑스,Ginkgo Leaf Ext.,"정제, 저작정",하나제약(주),Hana Pharm,(주)한국파마,Korea Pharma,20180131,[02190]기타의 순환계용약,일반의약품,657806150,연녹색의 장방형 필름코팅정제 ,장방형,HN,G40,연두,,,,20180327,필름코팅정,,,,,,,20200723
939,K-043251_0_0_0_0_60_000_200.png,976,1280,K-043251_0_0_0_0_60_000_200.png,K-043251,정상알약,검은색 배경,앞면,전구색,60,0,200,201800601,12.7,6.8,4.3,1,43250,K-043251,징코엠정 80mg,Ginko-M Tab. 80mg,http://connectdi.com/design/img/drug/152795402126800137.jpg,은행엽엑스,Ginkgo Leaf Ext.,"정제, 저작정",하나제약(주),Hana Pharm,(주)한국파마,Korea Pharma,20180131,[02190]기타의 순환계용약,일반의약품,657806160,녹색의 장방형 필름코팅정제,장방형,HN,G분할선80,연두,,,-,20180327,필름코팅정,,,,,,,20200723
